Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1638782.3","Rhodospirillum sp. UNK.MGS-17",,1638782,"131567;2;1224;28211;204441;41295;1081;2634111;1638782","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp. UNK.MGS-17","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","UNK.MGS-17",,,,,,,,,,,,,,,,,,,,"Poor","2015-04-24T00:00:00Z","26021920",,"PRJNA277012","SAMN03456684","GCA_000980655.1",,"LBCH00000000","The Mayo Clinic","WGS","Illumina MiSeq","75.0x","Velvet v. 1.2.10; Spades v. 3.1.0",,,35,1883603,46.35,1,942138,44,4,,1986,93.3,93,2.5,77.4,"Low CheckM completeness score","stool sample from 84 year old male with stage 3 colorectal cancer","isolated in silico from metagenomic sequences of human stool samples",,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,"isolate:UNK.MGS-17","A collection of draft assemblies of single bacteria isolated in silico from metagenomic sequences of human stool samples.;derived from metagenome","2016-01-17T15:55:15.040Z","2016-01-17T15:55:15.040Z"
"1947382.3","Rhodospirillum sp. UBA1311",,1947382,"131567;2;1224;28211;204441;41295;1081;2634111;1947382","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp. UBA1311","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","UBA1311",,,,,,,,,,,,,,,,,,,,"Good","2017-09-18T00:00:00Z","28894102",,"PRJNA348753","SAMN06454773","GCA_002307145.1",,"DBTR00000000","University of Queensland","WGS","Illumina","21.07x","CLC de novo assembler v. 4.4.1",,,105,3934823,64.93,24,60862,39,1,,3973,92.5,87.7,9.8,96.4,,"soil",,,,,,,"NULL",,,,,,,,,,,"sample_type:metagenomic assembly","Challenges in cultivating microorganisms have limited the phylogenetic diversity of currently available microbial genomes. This is being addressed by advances in sequencing throughput and computational techniques that allow for the cultivation-independent recovery of high-quality bacterial and archaeal genomes directly from metagenomic data. In this study, we recovered 7,903 uncultivated genomes from >1,000 metagenomes available from the Sequence Read Archive. These genomes increase the phylogenetic diversity of current archaeal and bacterial genome trees by >30%.;derived from metagenome","2017-09-29T00:09:25.900Z","2017-09-29T00:09:25.900Z"
"269796.21","Rhodospirillum rubrum ATCC 11170",,269796,"131567;2;1224;28211;204441;41295;1081;1085;269796","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum rubrum;Rhodospirillum rubrum ATCC 11170","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","Rhodospirillum rubrum","Plasmid","ATCC 11170",,,,,,,,,,,,,,,,,"ATCC 11170",,,,"2016-07-26T00:00:00Z","21886856",,"PRJNA58","SAMN02598538","GCA_000013085.1",,"AAAG02000000","DOE Joint Genome Institute","Plasmid",,,,,1,1,53732,59.77,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,"Rhodospirillum rubrum ATCC 11170. This bacterium can grow using carbon monoxide as the sole carbon and energy source and the cells contain a well characterized nitrogenase system that is post-translationally modified by ADP-ribosylation.","2017-12-29T18:33:30.175Z","2017-12-29T18:33:30.175Z"
"269796.9","Rhodospirillum rubrum ATCC 11170",,269796,"131567;2;1224;28211;204441;41295;1081;1085;269796","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum rubrum;Rhodospirillum rubrum ATCC 11170","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","Rhodospirillum rubrum","Complete","ATCC 11170",,,,,,,,,,,,,,,,,"ATCC 11170",,,"Good","2005-12-12T00:00:00Z",,,"PRJNA58","SAMN02598538","GCA_000013085.1",,"CP000230,CP000231","DOE Joint Genome Institute","Complete",,,,,1,2,4406557,65.4,1,4352825,55,8,,3923,99.8,99.8,2,100,,,,,,,,,,,,,,,,,,,,,"Rhodospirillum rubrum ATCC 11170. This bacterium can grow using carbon monoxide as the sole carbon and energy source and the cells contain a well characterized nitrogenase system that is post-translationally modified by ADP-ribosylation.","2014-12-08T22:12:43.952Z","2015-03-16T03:17:09.594Z"
"34018.3","Rhodospirillum centenum strain DSM 8284",,34018,"131567;2;1224;28211;204441;41295;1081;34018","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum centenum","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","DSM 8284",,,,,,,,,,,,,,,,,"DSM:8284",,,"Good","2020-08-14T00:00:00Z",,,"PRJNA580957","SAMN13164984",,,"JACIGH000000000","DOE Joint Genome Institute","WGS","Illumina","349.0x","SPAdes v. 3.13.0",,,42,4301333,70.518265,8,160795,47,3,,4042,95,92.8,,,,,,,,,"USA","North America","USA: Wyoming",,,,,,,,,,,,"Genome sequencing of Purple Non-Sulfur Bacteria to expand its genomic potential for discovery","2020-08-22T14:27:15.726Z","2020-08-22T14:27:15.726Z"
"37792.3","Rhodospirillum sp. strain PB1.008",,37792,"131567;2;1224;28211;204441;41295;1081;2634111;37792","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","PB1.008",,,,,,,,,,,,,,,,,,,,"Good","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286390","GCA_013822765.1",,"PNKY00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","57.3x","Megahit v. v1.0.1",,,53,5826156,65.316,4,400113,49,,,5697,91.7,87.6,,,,"drinking water system-PB1","derived drinking water system","2013-11-13",2013,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-08-22T05:13:49.198Z","2020-08-22T05:13:49.198Z"
"37792.4","Rhodospirillum sp. Tobar14m-G2",,37792,"131567;2;1224;28211;204441;41295;1081;2634111;37792","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","Tobar14m-G2",,,,,,,,,,,,,,,,,,,,"Good","2022-01-31T00:00:00Z",,,"PRJNA639779","SAMN21020493","GCA_021741145.1",,"JAIOYK000000000",,"WGS","Illumina HiSeq","50x","IDBA_UD v. 1.1.3",,,110,5468848,63.399147,24,77278,44,,,5305,94.8,91.9,,,,"aquatic biome",,"2019-07-10",2019,,"Spain","Europe","Spain: Laguna del Tobar",,,,,,,,,,,"sample_type:Metagenomic assembly;sample_type:metagenomic assembly",,"2022-02-27T00:41:54.730Z","2022-02-27T00:41:54.730Z"
"37792.5","Rhodospirillum sp. Tobar13m-G6",,37792,"131567;2;1224;28211;204441;41295;1081;2634111;37792","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","Tobar13m-G6",,,,,,,,,,,,,,,,,,,,"Good","2022-01-31T00:00:00Z",,,"PRJNA639779","SAMN21020358","GCA_021741305.1",,"JAIOYG000000000",,"WGS","Illumina HiSeq","50x","IDBA_UD v. 1.1.3",,,99,5368117,63.44543,22,78572,43,,,5133,94,91.2,,,,"aquatic biome",,"2019-07-10",2019,,"Spain","Europe","Spain: Laguna del Tobar",,,,,,,,,,,"sample_type:Metagenomic assembly;sample_type:metagenomic assembly",,"2022-02-27T00:45:20.352Z","2022-02-27T00:45:20.352Z"
"37792.6","Rhodospirillum sp. Tobar12.5m-G14",,37792,"131567;2;1224;28211;204441;41295;1081;2634111;37792","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","Tobar12.5m-G14",,,,,,,,,,,,,,,,,,,,"Good","2022-01-31T00:00:00Z",,,"PRJNA639779","SAMN21020321","GCA_021741345.1",,"JAIOYA000000000",,"WGS","Illumina HiSeq","50x","IDBA_UD v. 1.1.3",,,317,4905113,63.3564,82,18636,39,,,4976,89.2,86.2,,,,"aquatic biome",,"2019-07-10",2019,,"Spain","Europe","Spain: Laguna del Tobar",,,,,,,,,,,"sample_type:Metagenomic assembly;sample_type:metagenomic assembly",,"2022-02-27T00:42:03.549Z","2022-02-27T00:42:03.549Z"
"37792.7","Rhodospirillum sp. A43_bin.12.fa",,37792,"131567;2;1224;28211;204441;41295;1081;2634111;37792","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;unclassified Rhodospirillum;Rhodospirillum sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum",,"WGS","A43_bin.12.fa",,,,,,,,,,,,,,,,,,,,"Good","2022-01-26T00:00:00Z",,,"PRJNA678454","SAMN23482581","GCA_021620885.1",,"JAJVWA000000000",,"WGS","Illumina HiSeq","22.84x","SPAdes v. 3.15",,,125,1683534,47.536884,28,17904,35,1,,1728,92.9,92.4,,,,"stool",,"2017-10-01",2017,,"South Africa","Africa","South Africa: Soweto, Gauteng",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-02-27T08:47:59.372Z","2022-02-27T08:47:59.372Z"
"414684.5","Rhodospirillum centenum SW",,414684,"131567;2;1224;28211;204441;41295;1081;34018;414684","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum centenum;Rhodospirillum centenum SW","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","Rhodospirillum centenum","Complete","SW",,,,,,,,,,,,,,,,,,"Yes","Representative","Good","2008-10-24T00:00:00Z",,,"PRJNA18307","SAMN02603908","GCA_000016185.1",,"CP000613","Indiana University|TGen|Washington University, St. Louis","Complete",,,,,,1,4355548,70.5,1,4355548,52,8,,4020,95.4,93.6,1.5,100,,,,,,,,,,,,,,,,,,,,," Rhodospirillum centenum SW. This is the type strain and will be used for comparative genomics with other phototrophic bacteria. ","2014-12-08T22:12:43.935Z","2015-03-16T03:17:09.594Z"
