Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"2899127.7","Ectothiorhodospira sp. B14B",,2899127,"131567;2;1224;1236;135613;72276;1051;2899127","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira lacustris","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"Deprecated","B14B",,,,,,,,,,,,,,,,,,,,,"2022-02-15T00:00:00Z",,,"PRJNA784526","SAMN23491177",,,"JAJNQM000000000",,"WGS","Illumina MiniSeq","20.0x","Unicycler v. May-2021",,,164,3422169,62.906654,32,34579,46,3,,3229,95.7,93.1,3.5,95.4,,"saline lake",,"2002",2002,,"Mongolia","Asia","Mongolia: unnamed lake",,,,,,,,,,,"sample_type:saline lake;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-05-27T03:03:00.007Z","2022-05-27T03:03:00.007Z"
"2899128.5","Ectothiorhodospira sp. A-7Y",,2899128,"131567;2;1224;1236;135613;72276;1051;2684909;2899128","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;unclassified Ectothiorhodospira;Ectothiorhodospira sp. A-7Y","Bacteria",,"Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","A-7Y",,,,,,,,,,,,,,,,,,,,,"2022-02-15T00:00:00Z",,,"PRJNA784530","SAMN23491254","GCA_022227845.1",,"JAJNQN000000000",,"WGS","Illumina MiniSeq","52.0x","Unicycler v. Oct-2020",,,50,3282916,62.993965,8,131259,46,3,,3035,95.9,94.3,2.7,95.8,,"low-mineralized lake",,"2002",2002,,"Russia","Europe","Russia: East Siberia",,,,,,,,,,,"sample_type:low-mineralized lake;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-04-26T12:13:52.210Z","2022-04-26T12:13:52.210Z"
"2899128.7","Ectothiorhodospira sp. A-7Y",,2899128,"131567;2;1224;1236;135613;72276;1051;2684909;2899128","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;unclassified Ectothiorhodospira;Ectothiorhodospira sp. A-7Y","Bacteria",,"Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"Deprecated","A-7Y",,,,,,,,,,,,,,,,,,,,,"2022-02-15T00:00:00Z",,,"PRJNA784530","SAMN23491254",,,"JAJNQN000000000",,"WGS","Illumina MiniSeq","52.0x","Unicycler v. Oct-2020",,,50,3282916,62.993965,8,131259,46,3,,3035,95.9,94.3,2.7,95.8,,"low-mineralized lake",,"2002",2002,,"Russia","Europe","Russia: East Siberia",,,,,,,,,,,"sample_type:low-mineralized lake;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-05-27T02:59:06.524Z","2022-05-27T02:59:06.524Z"
"2899129.5","Ectothiorhodospira sp. A-7R",,2899129,"131567;2;1224;1236;135613;72276;1051;2684909;2899129","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;unclassified Ectothiorhodospira;Ectothiorhodospira sp. A-7R","Bacteria",,"Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","A-7R",,,,,,,,,,,,,,,,,,,,,"2022-02-15T00:00:00Z",,,"PRJNA784533","SAMN23491263","GCA_022229225.1",,"JAJNQO000000000",,"WGS","Illumina MiniSeq","84.0x","Unicycler v. Oct-2020",,,52,3281322,62.997383,7,131122,46,3,,3021,95.9,94.3,2.7,95.8,,"low-mineralized lake",,"2002",2002,,"Russia","Europe","Russia: East Siberia",,,,,,,,,,,"sample_type:low-mineralized lake;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-04-26T12:14:08.004Z","2022-04-26T12:14:08.004Z"
"2899129.7","Ectothiorhodospira sp. A-7R",,2899129,"131567;2;1224;1236;135613;72276;1051;2684909;2899129","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;unclassified Ectothiorhodospira;Ectothiorhodospira sp. A-7R","Bacteria",,"Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"Deprecated","A-7R",,,,,,,,,,,,,,,,,,,,,"2022-02-15T00:00:00Z",,,"PRJNA784533","SAMN23491263",,,"JAJNQO000000000",,"WGS","Illumina MiniSeq","84.0x","Unicycler v. Oct-2020",,,52,3281322,62.997383,7,131122,46,3,,3021,95.9,94.3,2.7,95.8,,"low-mineralized lake",,"2002",2002,,"Russia","Europe","Russia: East Siberia",,,,,,,,,,,"sample_type:low-mineralized lake;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-05-27T02:58:55.662Z","2022-05-27T02:58:55.662Z"
"421628.6","Ectothiorhodospira haloalkaliphila 9902",,421628,"131567;2;1224;1236;135613;72276;1051;421628","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira haloalkaliphila","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","9902",,,,,,,,,,,,,,,,,,,,"Good","2022-02-15T00:00:00Z",,,"PRJNA784568","SAMN23492262","GCA_022229365.1",,"JAJNQR000000000",,"WGS","Illumina MiniSeq","106.0x","Unicycler v. Nov-2021",,,243,3666279,62.648014,9,157842,44,3,,3629,95.2,93.7,,,,"saline lake",,"2021",2021,,"Egypt","Africa","Egypt: Wadi Natrun",,,,,,,,,,,"sample_type:saline lake;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Johannes Imhoff",,"2022-02-27T05:27:47.464Z","2022-02-27T05:27:47.464Z"
"505694.10","Ectothiorhodospira variabilis WN 2R",,505694,"131567;2;1224;1236;135613;72276;1051;505694","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira variabilis","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","WN 2R",,,,,,,,,,,,,,,,,,,,"Good","2022-02-15T00:00:00Z",,,"PRJNA782338","SAMN23375624","GCA_022229205.1",,"JAJNAR000000000",,"WGS","Illumina MiniSeq","132.0x","Unicycler v. Mar-2020",,,73,3484893,62.969826,7,153794,43,3,,3358,95.4,93.7,,,,"saline lake",,"2021",2021,,"Egypt","Africa","Egypt: Wadi Natrun",,,,,,,,,,,"sample_type:purified culture;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-02-27T05:27:24.481Z","2022-02-27T05:27:24.481Z"
"505694.7","Ectothiorhodospira variabilis WN 22",,505694,"131567;2;1224;1236;135613;72276;1051;505694","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira variabilis","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","WN 22",,,,,,,,,,,,,,,,,"DSM:21381",,"Representative","Good","2022-02-15T00:00:00Z",,,"PRJNA782335","SAMN23375619","GCA_022227625.1",,"JAJNAO000000000",,"WGS","Illumina MiniSeq","119.0x","Unicycler v. Jan-2020",,,74,3413657,62.97308,5,173955,44,3,,3244,95.5,93.8,,,,"saline lake",,"2021",2021,,"Egypt","Africa","Egypt: Wadi Natrun",,,,,,,,,,,"sample_type:purified culture;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-02-27T05:16:52.643Z","2022-02-27T05:16:52.643Z"
"505694.8","Ectothiorhodospira variabilis WN 21Y",,505694,"131567;2;1224;1236;135613;72276;1051;505694","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira variabilis","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","WN 21Y",,,,,,,,,,,,,,,,,,,,"Good","2022-02-15T00:00:00Z",,,"PRJNA782336","SAMN23375622","GCA_022227665.1",,"JAJNAP000000000",,"WGS","Illumina MiniSeq","145.0x","Unicycler v. Mar-2020",,,84,3452695,62.981903,6,152511,44,3,,3322,95.4,93.7,,,,"saline lake",,"2021",2021,,"Egypt","Africa","Egypt: Wadi Natrun",,,,,,,,,,,"sample_type:purified culture;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-02-27T05:16:55.995Z","2022-02-27T05:16:55.995Z"
"505694.9","Ectothiorhodospira variabilis WN 21R",,505694,"131567;2;1224;1236;135613;72276;1051;505694","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;Ectothiorhodospira variabilis","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","WN 21R",,,,,,,,,,,,,,,,,,,,"Good","2022-02-15T00:00:00Z",,,"PRJNA782337","SAMN23375623","GCA_022227935.1",,"JAJNAQ000000000",,"WGS","Illumina MiniSeq","119.0x","Unicycler v. Mar-2020",,,71,3484384,62.967373,6,153794,43,3,,3360,95.5,93.9,,,,"saline lake",,"2021",2021,,"Egypt","Africa","Egypt: Wadi Natrun",,,,,,,,,,,"sample_type:purified culture;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Gorlenko",,"2022-02-27T05:20:19.799Z","2022-02-27T05:20:19.799Z"
"519989.5","Ectothiorhodospira sp. PHS-1",,519989,"131567;2;1224;1236;135613;72276;1051;2684909;519989","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodospira;unclassified Ectothiorhodospira;Ectothiorhodospira sp. PHS-1","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",,"WGS","PHS-1",,,,,,,,,,,,,,,,," ",,,"Good","2011-09-01T00:00:00Z",,,"PRJNA68693","SAMN02471617","GCA_000225005.2",,"AGBG00000000","UC Santa Cruz","WGS",,,,,,114,2943210,63.73,12,81812,46,3,,2725,95.6,94.2,,100,,"hot spring microbial mat on Paoha Island","isolated from a hot spring microbial mat on Paoha Island in Mono Lake, CA",,,,"USA",,"Mono Lake CA",,,,,,,,,,,,"Ectothiorhodospira sp. PHS-1 was isolated from a hot spring microbial mat on Paoha Island in Mono Lake, CA.  These hot springs are enriched with high levels of arsenite.  Microbes such as PHS-1 can use this arsenite as an electron source for anaerobic photosynthesis.  This form of phototrophy may have predated the rise of atmospheric oxygen of the early earth.","2014-12-08T22:11:09.820Z","2015-03-16T03:17:09.594Z"
