Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1042.196","Erythrobacter sp. strain DT_31",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","DT_31",,,,,,,,,,,,,,,,,,,,"Good","2020-06-02T00:00:00Z",,,"PRJNA482655","SAMN14675719","GCA_013214865.1",,"JABSPJ000000000","University of Hawaii","WGS","Illumina NextSeq","0.1643579x","SPAdes v. 3.13.1",,,645,2731742,60.766113,159,5074,34,,,3284,88.5,84.8,,,,"ocean water from marine abyssalpelagic zone",,"2014",2014,,"Pacific Ocean",,"Pacific Ocean: North Pacific Gyre, Station ALOHA",,,,,,,,,,,"sample_type:metagenomic assembly","Environmental genomic and transcriptomic sequences from microbial communities and eukaryotic biomass associated with sinking particles collected at abyssal depths (4000 m) in the North Pacific Subtropical Gyre.","2020-07-01T02:39:08.145Z","2020-07-01T02:39:08.145Z"
"1042.199","Erythrobacter sp. strain PR.003",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","PR.003",,,,,,,,,,,,,,,,,,,,"Good","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286402","GCA_013822445.1",,"PNKM00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","295.1x","Megahit v. v1.0.1",,,521,3553356,66.07264,100,10327,37,,,3972,96.3,88.3,,,,"drinking water system-PR","derived drinking water system","2014-11-29",2014,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-08-22T05:16:58.059Z","2020-08-22T05:16:58.059Z"
"1042.201","Erythrobacter sp. strain DS2.3.47",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","DS2.3.47",,,,,,,,,,,,,,,,,,,,"Good","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286377","GCA_013823025.1",,"PNLL00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","10.47x","Megahit v. v1.0.1",,,532,4059360,63.13946,115,9990,46,1,,4465,91.8,84.8,,,,"drinking water system-DS2","derived drinking water system","2014-09-08",2014,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-08-22T05:17:07.766Z","2020-08-22T05:17:07.766Z"
"1042.202","Erythrobacter sp. strain MCMED-G15",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","MCMED-G15",,,,,,,,,,,,,,,,,,,,"Good","2020-07-29T00:00:00Z",,,"PRJNA638822","SAMN15215233","GCA_013911865.1",,"JACESL000000000","Evolutionary Genomics Group","WGS","Illumina NextSeq","20x","IDBA_UD v. 1.1.1",,,82,2183400,61.02707,18,44259,31,,,2246,93.8,92.7,,,,"seawater from mariculture cage of adult gilthead seabream (Sparus aurata)",,"2018-12-13",2018,,"Spain","Europe","Spain:Coast of Alicante, Western Mediterranean Sea, close to the coast of Guardamar del Segura",,,,,,,,,,,"sample_type:metagenomic assembly","Marine aquaculture (mariculture) is the fastest-growing food sector in the world to cover the increased demand for products for human consumption. However, the excessive input of nutrients along with pollutants modify the marine ecosystem. To date, how this human-made environment affects the microbial diversity in the water column and the surrounding areas remains unaddressed. By applying metagenomic assembly and recruitment, we conducted an analysis of samples collected from two depths on marine farms of gilthead seabream cultures (Sparus aurata). This bioproject describes metagenomic datasets from 2 different depths (10 and 20 m deep) and filter sizes (0.22-5 microns - Free Living [FL]; 5-20 microns - Particle attached [PA]. Samples were collected on December 2018 in a mariculture set up close to the coast of Alicante (Spain). Besides, we were able to retrieve 48 novel Metagenome Assembled Genomes (MAGs), which their taxonomy and metabolic function have been characterised in detail.","2020-08-22T06:48:02.407Z","2020-08-22T06:48:02.407Z"
"1042.203","Erythrobacter sp. strain WM.3.51",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","WM.3.51",,,,,,,,,,,,,,,,,,,,"Good","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286423","GCA_013822025.1",,"PNJR00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","1.8x","Megahit v. v1.0.1",,,141,2464643,62.583588,29,25830,40,,,2543,95.4,93.2,,,,"drinking water system-WM","derived drinking water system","2014-03-26",2014,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-09-05T20:01:28.564Z","2020-09-05T20:01:28.564Z"
"1042.204","Erythrobacter sp. strain PB2.004",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","PB2.004",,,,,,,,,,,,,,,,,,,,"Good","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286392","GCA_013822695.1",,"PNKW00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","10.67x","Megahit v. v1.0.1",,,156,3161472,66.71032,30,33826,38,,,3217,96.8,94.8,,,,"drinking water system-PB2","derived drinking water system","2013-10-30",2013,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-09-05T20:03:34.706Z","2020-09-05T20:03:34.706Z"
"1042.205","Erythrobacter sp. strain WM.002",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","WM.002",,,,,,,,,,,,,,,,,,,,"Good","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286416","GCA_013822125.1",,"PNJY00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","53.4x","Megahit v. v1.0.1",,,311,2969446,62.78491,44,20219,43,2,,3187,96.5,91.1,,,,"drinking water system-WM","derived drinking water system","2014-03-26",2014,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-09-05T20:03:14.933Z","2020-09-05T20:03:14.933Z"
"1042.206","Erythrobacter sp. strain DS3.001",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","DS3.001",,,,,,,,,,,,,,,,,,,,"Poor","2020-07-28T00:00:00Z",,,"PRJNA323575","SAMN08286378","GCA_013823045.1",,"PNLK00000000","University of Illinois at Urbana-Champaign","WGS","Illumina HiSeq","650.12x","Megahit v. v1.0.1",,,927,2360854,66.4668,238,2890,28,1,,3099,90.2,82.8,,,"Low contig N50","drinking water system-DS3","derived drinking water system","2014-09-08",2014,,"USA","North America","USA: Illinois, Champaign",,,,,,,,,,,"sample_type:metagenomic assembly","An integrated analysis of microbial community structure and functionalities in a groundwater-derived drinking water system.Metagenomic analysis provides genomic insights of opportunistic pathogens recovered from different stages of a drinking water system","2020-09-05T20:05:33.303Z","2020-09-05T20:05:33.303Z"
"1042.207","Erythrobacter sp. strain NORP287",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","NORP287",,,,,,,,,,,,,,,,,,,,"Good","2021-01-27T00:00:00Z",,,"PRJNA391950","SAMN17309540","GCA_016764075.1",,"JAESSN000000000","University of Southern California","WGS","Illumina HiSeq","1x","Megahit v. 1.1.2; Minimus2 v. 3.1.0",,,280,2712850,63.928963,61,12337,30,3,,2890,91.7,87.5,,,,"formation fluids from subseafloor aquifer collected in 2012 through 2014",,,,,"Atlantic Ocean",,"Atlantic Ocean: North Pond",,,,,,,,,,,"sample_type:metagenomic assembly","Metagenomic assessment of 15 marine subsurface aquifer samples from which 195 draft genomes were reconstructed and analyzed.","2021-02-28T01:54:23.928Z","2021-02-28T01:54:23.928Z"
"1042.208","Erythrobacter sp. strain NORP226",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","NORP226",,,,,,,,,,,,,,,,,,,,"Good","2021-01-27T00:00:00Z",,,"PRJNA391950","SAMN17309487","GCA_016765145.1",,"JAESQM000000000","University of Southern California","WGS","Illumina HiSeq","1x","Megahit v. 1.1.2; Minimus2 v. 3.1.0",,,308,1598688,60.08463,105,5210,21,,,1912,82.1,80.6,,,,"formation fluids from subseafloor aquifer collected in 2012 through 2014",,,,,"Atlantic Ocean",,"Atlantic Ocean: North Pond",,,,,,,,,,,"sample_type:metagenomic assembly","Metagenomic assessment of 15 marine subsurface aquifer samples from which 195 draft genomes were reconstructed and analyzed.","2021-02-28T01:54:23.928Z","2021-02-28T01:54:23.928Z"
"1042.209","Erythrobacter sp. strain NORP206",,1042,"131567;2;1224;28211;204457;335929;2800788;1041;2633097;1042","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter/Porphyrobacter group;Erythrobacter;unclassified Erythrobacter;Erythrobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter",,"WGS","NORP206",,,,,,,,,,,,,,,,,,,,"Good","2021-01-27T00:00:00Z",,,"PRJNA391950","SAMN17309471","GCA_016765475.1",,"JAESPW000000000","University of Southern California","WGS","Illumina HiSeq","1x","Megahit v. 1.1.2; Minimus2 v. 3.1.0",,,382,2748408,59.609486,99,7958,25,2,,3088,88.7,85.9,,,,"formation fluids from subseafloor aquifer collected in 2012 through 2014",,,,,"Atlantic Ocean",,"Atlantic Ocean: North Pond",,,,,,,,,,,"sample_type:metagenomic assembly","Metagenomic assessment of 15 marine subsurface aquifer samples from which 195 draft genomes were reconstructed and analyzed.","2021-02-27T15:43:37.140Z","2021-02-27T15:43:37.140Z"
