Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1062.100","Rhodobacter sp. strain M34BS1SP1A43MG",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M34BS1SP1A43MG",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074741",,,"JADCDE000000000","Universite de Montreal","WGS","Illumina HiSeq","9.76194883019301x","MEGA-HIT v. 1.1.1",,,320,3071764,65.89871,80,12004,38,,,3444,96.5,92.9,,,,"Microcystis colony from freshwater lake",,"2018-10-30",2018,,"Brazil",,"Brazil:Belo Horizonte,Pampulha Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-11-30T13:11:35.213Z","2021-11-30T13:11:35.213Z"
"1062.101","Rhodobacter sp. strain M009S1SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M009S1SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-05T00:00:00Z","34579777",,"PRJNA507251","SAMN16074766",,,"JADCJT000000000","Universite de Montreal","WGS","Illumina HiSeq","67.0192677942644x","MEGA-HIT v. 1.1.1",,,126,3541375,65.61728,24,47132,38,,,3864,98.4,97.1,,,,"Microcystis colony from freshwater",,"2017-08-08",2017,,"Canada",,"Canada: Quebec, Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Microcystis Genome sequencing, species definition and biogeography.","2021-11-30T13:49:57.037Z","2021-11-30T13:49:57.037Z"
"1062.102","Rhodobacter sp. strain HK-STAS-PROT-59",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","HK-STAS-PROT-59",,,,,,,,,,,,,,,,,,,,"Good","2021-10-26T00:00:00Z","34649602",,"PRJNA648801","SAMN15687944","GCA_020637515.1",,"JACKKG000000000","The University of Hong Kong","WGS","Illumina HiSeq; Oxford Nanopore","345.1x","unicycler v. 0.4.8-beta; flye v. 2.4.2",,,2,3457218,68.25381,1,3290234,43,1,,3402,94.5,93.7,,,,"activated sludge from Hong Kong Shatin wastewater treatment plant",,"2019-02",2019,,"China",,"China: Hong Kong Special Administrative Region",,,,,,,,,,,"sample_type:metagenomic assembly","Complete and high-quality genome reconstruction from a high-complexity activated sludge sample","2021-11-30T21:12:22.067Z","2021-11-30T21:12:22.067Z"
"1062.103","Rhodobacter sp. strain HK-STAS-PROT-58",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","HK-STAS-PROT-58",,,,,,,,,,,,,,,,,,,,"Good","2021-10-26T00:00:00Z","34649602",,"PRJNA648801","SAMN15687943","GCA_020637555.1",,"JACKKF000000000","The University of Hong Kong","WGS","Illumina HiSeq; Oxford Nanopore","68.4x","unicycler v. 0.4.8-beta; flye v. 2.4.2",,,13,3639994,67.15566,3,459159,43,3,,3654,93.1,90.4,,,,"activated sludge from Hong Kong Shatin wastewater treatment plant",,"2019-02",2019,,"China",,"China: Hong Kong Special Administrative Region",,,,,,,,,,,"sample_type:metagenomic assembly","Complete and high-quality genome reconstruction from a high-complexity activated sludge sample","2021-11-30T21:12:23.105Z","2021-11-30T21:12:23.105Z"
"1062.104","Rhodobacter sp. strain HK-STAS-PROT-57",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","HK-STAS-PROT-57",,,,,,,,,,,,,,,,,,,,"Good","2021-10-26T00:00:00Z","34649602",,"PRJNA648801","SAMN15687942","GCA_020637595.1",,"JACKKE000000000","The University of Hong Kong","WGS","Illumina HiSeq; Oxford Nanopore","27.0x","unicycler v. 0.4.8-beta; flye v. 2.4.2",,,26,3612880,67.37879,6,250842,31,,,3583,87,85.3,,,,"activated sludge from Hong Kong Shatin wastewater treatment plant",,"2019-02",2019,,"China",,"China: Hong Kong Special Administrative Region",,,,,,,,,,,"sample_type:metagenomic assembly","Complete and high-quality genome reconstruction from a high-complexity activated sludge sample","2021-11-30T21:08:56.616Z","2021-11-30T21:08:56.616Z"
"1062.105","Rhodobacter sp. strain M090S1SP3A40QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M090S1SP3A40QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074775",,,"JADCEL000000000","Universite de Montreal","WGS","Illumina HiSeq","43.6141301229059x","MEGA-HIT v. 1.1.1",,,99,3281672,65.88559,23,50026,35,,,3467,96.3,95.4,,,,"Microcystis colony from freshwater lake",,"2017-08-28",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:24:58.634Z","2021-12-24T06:24:58.634Z"
"1062.106","Rhodobacter sp. strain M065S1SP3A40QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M065S1SP3A40QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074776",,,"JADCEM000000000","Universite de Montreal","WGS","Illumina HiSeq","21.5985931075082x","MEGA-HIT v. 1.1.1",,,216,4258390,64.991135,42,32219,47,,,4529,98.1,95.8,,,,"Microcystis colony from freshwater lake",,"2017-08-21",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:31.823Z","2021-12-24T06:25:31.823Z"
"1062.107","Rhodobacter sp. strain M109S1SP4A35QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M109S1SP4A35QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074778",,,"JADCEO000000000","Universite de Montreal","WGS","Illumina HiSeq","60.2744509774884x","MEGA-HIT v. 1.1.1",,,92,3607528,65.201515,18,61632,39,2,,3878,98.4,97.1,,,,"Microcystis colony from freshwater lake",,"2017-09-26",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:14.034Z","2021-12-24T06:25:14.034Z"
"1062.108","Rhodobacter sp. strain M113S1SP4A35QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M113S1SP4A35QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074777",,,"JADCEN000000000","Universite de Montreal","WGS","Illumina HiSeq","132.378024366813x","MEGA-HIT v. 1.1.1",,,86,3893215,64.95853,14,80137,43,,,4178,98.2,96.1,,,,"Microcystis colony from freshwater lake",,"2017-09-26",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:28.394Z","2021-12-24T06:25:28.394Z"
"1062.109","Rhodobacter sp. strain M079S1SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M079S1SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074774",,,"JADCEK000000000","Universite de Montreal","WGS","Illumina HiSeq","8.6454532284088x","MEGA-HIT v. 1.1.1",,,446,3061241,65.37045,119,8230,35,2,,3572,93.8,89.2,,,,"Microcystis colony from freshwater lake",,"2017-08-28",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:24:39.012Z","2021-12-24T06:24:39.012Z"
"1062.110","Rhodobacter sp. strain M039S1SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M039S1SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074772",,,"JADCEI000000000","Universite de Montreal","WGS","Illumina HiSeq","66.9933155281637x","MEGA-HIT v. 1.1.1",,,119,3567852,65.718895,23,52128,39,,,3895,97.6,96.3,,,,"Microcystis colony from freshwater lake",,"2017-08-11",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:16.513Z","2021-12-24T06:25:16.513Z"
"1062.111","Rhodobacter sp. strain M035S1SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M035S1SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074770",,,"JADCEG000000000","Universite de Montreal","WGS","Illumina HiSeq","78.6387352453252x","MEGA-HIT v. 1.1.1",,,112,3468938,65.6748,21,52395,37,,,3791,97.6,96.3,,,,"Microcystis colony from freshwater lake",,"2017-08-11",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:06.875Z","2021-12-24T06:25:06.875Z"
"1062.112","Rhodobacter sp. strain M112S1SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M112S1SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074771",,,"JADCEH000000000","Universite de Montreal","WGS","Illumina HiSeq","9.25670738643904x","MEGA-HIT v. 1.1.1",,,436,2952246,65.69351,110,8092,29,1,,3455,92,87.5,,,,"Microcystis colony from freshwater lake",,"2017-09-26",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:12.222Z","2021-12-24T06:25:12.222Z"
"1062.113","Rhodobacter sp. strain M152S2SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M152S2SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074773",,,"JADCEJ000000000","Universite de Montreal","WGS","Illumina HiSeq","14.1010891083283x","MEGA-HIT v. 1.1.1",,,250,4192265,64.849815,40,31151,42,3,,4642,97.9,94.6,,,,"Microcystis colony from freshwater lake",,"2018-09-20",2018,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:25:33.942Z","2021-12-24T06:25:33.942Z"
"1062.114","Rhodobacter sp. strain M011S1SP2A42QC",,1062,"131567;2;1224;28211;204455;31989;1060;196779;1062","cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodobacter;unclassified Rhodobacter;Rhodobacter sp.","Bacteria",,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodobacter",,"WGS","M011S1SP2A42QC",,,,,,,,,,,,,,,,,,,,"Good","2021-10-04T00:00:00Z","34579777",,"PRJNA662092","SAMN16074768",,,"JADCEE000000000","Universite de Montreal","WGS","Illumina HiSeq","46.5060150966734x","MEGA-HIT v. 1.1.1",,,138,3644347,65.65382,27,42737,39,,,3946,98.3,97,,,,"Microcystis colony from freshwater lake",,"2017-08-08",2017,,"Canada",,"Canada:Quebec,Champlain Lake",,,,,,,,,,,"sample_type:metagenomic assembly","Genetic diversity of Microcystis and its microbiome","2021-12-24T06:24:44.686Z","2021-12-24T06:24:44.686Z"
