Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1636270.7","Rhodoferax phage P26218",,1636270,"10239;2731341;2731360;2731618;2731619;2788787;1636270","Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified Caudoviricetes;Rhodoferax phage P26218","Viruses","Heunggongvirae","Uroviricota","Caudoviricetes","Caudovirales","Podoviridae",,"Rhodoferax phage P26218","Complete",,,,,,,,,,,,,,,,,,,,,,"2015-12-03T00:00:00Z","26605005",,,,"GCA_001551705.1",,"KP792623",,,,,,,,1,36315,56.69558,1,36315,,,,58,,,,,"Genome too short;Abnormal CDS ratio;Abnormal CDS ratio;Too many hypothetical CDS",,,,,,"South Korea","Asia","South Korea",,"Rhodoferax sp. IMCC26218",,,,,,,,,,,"2018-07-21T02:24:25.857Z","2018-07-21T02:24:25.857Z"
"1653858.4","Thiospirillum jenense strain DSM 216",,1653858,"131567;2;1224;1236;135613;1046;212111;1653858","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiospirillum;Thiospirillum jenense","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiospirillum",,"WGS","DSM 216",,,,,,,,,,,,,,,,,"DSM:216","Yes","Representative","Good","2020-08-10T00:00:00Z","32757114",,"PRJNA638421","SAMN15192446","GCA_014145225.1",,"JABVCQ000000000","Bellevue University","WGS","Illumina MiniSeq","56.0x","Unicycler v. Dec-2019",,,128,3217111,48.70901,13,86232,46,1,,3255,92.5,91.5,,,,"pond water",,"1991",1991,,"Germany","Europe","Germany: Ostrau",,,,,,,,,,,"sample_type:Enriched culture;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Centre for Ocean Research Kiel, RD3 Marine Symbioses, Dusternbrooker Weg 20, 24105 Kiel, Germany","Thiospirillum jenense is a giant purple sulfur bacterium belonging to the gammaproteobacteria and has been an interesting object of study for almost two centuries, especially during the early years of microbiology. The bacterium was found originally by Ehrenberg (1838) and has only been able to be maintained transiently in enrichment cultures. We now sequenced the genome of Thiospirillum jenense DSM 216, type strain. The enrichment culture also contained the genomes for two minor contaminants, identified as Rhodopseudomonas palustris and Rhodoferax jenense 4810, which were separated out by metagenomic binning.","2020-08-31T03:51:03.095Z","2020-08-31T03:51:03.095Z"
"1802019.3","Rhodoferax sp. RIFCSPLOWO2_12_FULL_60_11",,1802019,"131567;2;1224;28216;80840;80864;28065;2627954;1802019","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. RIFCSPLOWO2_12_FULL_60_11","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","RIFCSPLOWO2_12_FULL_60_11",,,,,,,,,,,,,,,,,,,,"Poor","2016-10-21T00:00:00Z","27774985",,"PRJNA288027","SAMN04315912","GCA_001828975.1",,"MHZY00000000","Banfield Lab, University of California, Berkeley","WGS","Illumina HiSeq2000","10x","IDBA_UD v. 06.01.2014s",,,246,2981179,59.51,70,13244,29,,,3192,88.2,85.9,3.1,79,"Low CheckM completeness score","Rifle well FP-101 under low O2 conditions; 1.2 micron filter; full assembly",,"2013-06-03",2013,,"USA","North America","USA: Rifle, CO",,,,,,,,,,,,"Subsurface processes impact the composition and functioning of the biosphere and atmosphere over both short and geological timescales. Below the soil zone, the microorganisms that mediate transformations of nutrients, trace gases and contaminants are particularly poorly understood. Here, we analyzed 2,542 high-quality draft and complete bacterial and archaeal genomes newly reconstructed from terabases of sequence data collected from sediment and groundwater. This unprecedented scale of genome sampling from a single site represents ~28% of the organisms detected. Analysis of the genome dataset revealed that multiple organisms, including some from ~34 newly detected phyla, are often required to complete redox pathways. Thus, we infer that a complex network of metabolic handoffs extensively cross-links subsurface biogeochemical cycles.;derived from metagenome","2016-11-18T18:41:42.665Z","2016-11-18T18:41:42.665Z"
"1842727.3","Rhodoferax sp. DCY110 strain DCY110",,1842727,"131567;2;1224;28216;80840;80864;28065;1842727","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax koreense","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"Complete","DCY110",,,,,,,,,,,,,,,,,,,"Representative","Good","2017-01-18T00:00:00Z",,,"PRJNA361193","SAMN06118135","GCF_001955695.1",,"CP019236,CP019237,CP019238","Korea University","Complete","PacBio","146.0x","PacBio SMRT Analysis v. v2.3",,2,3,5895641,66.13,1,5800473,47,3,,5596,97.4,95.4,,100,,"environment",,"1991-01-01",1991,,,,,,,,,,,,,,,"sample_type:Whole organism","Genome Sequencing of Rhodoferax koreense DCY110","2017-03-20T06:03:24.930Z","2017-03-20T06:03:24.930Z"
"1842727.5","Rhodoferax sp. DCY110",,1842727,"131567;2;1224;28216;80840;80864;28065;1842727","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax koreense","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"Plasmid","DCY110",,,,,,,,,,,,,,,,,,,,,"2017-01-18T00:00:00Z",,,"PRJNA361193","SAMN06118135","GCA_001955695.1",,"CP019237","Korea University","Plasmid","PacBio","146.0x","PacBio SMRT Analysis v. v2.3",,1,1,23892,61.23,,,,,,43,,,,,,"environment",,"1991-01-01",1991,,,,,,,,,,,,,,,"sample_type:Whole organism","Genome Sequencing of Rhodoferax koreense DCY110","2017-12-30T03:36:56.550Z","2017-12-30T03:36:56.550Z"
"1842727.6","Rhodoferax sp. DCY110",,1842727,"131567;2;1224;28216;80840;80864;28065;1842727","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;Rhodoferax koreense","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"Plasmid","DCY110",,,,,,,,,,,,,,,,,,,,,"2017-01-18T00:00:00Z",,,"PRJNA361193","SAMN06118135","GCA_001955695.1",,"CP019238","Korea University","Plasmid","PacBio","146.0x","PacBio SMRT Analysis v. v2.3",,1,1,71276,64.44,,,,,,90,,,,,,"environment",,"1991-01-01",1991,,,,,,,,,,,,,,,"sample_type:Whole organism","Genome Sequencing of Rhodoferax koreense DCY110","2017-12-30T03:37:28.086Z","2017-12-30T03:37:28.086Z"
"1855285.10","Rhodoferax sp. OV413 strain LH-05nov19-146",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","LH-05nov19-146",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379478","GCA_945860885.1",,"CAMATC010000001,CAMATC010000002,CAMATC010000003,CAMATC010000004,CAMATC010000005,CAMATC010000006,CAMATC010000007","BIOLOGY CENTRE ASCR, V.V.I., INSTITUTE OF HYDROBIO",,,,,,,368,5567990,63.93206,81,21769,50,,,5866,94.2,91.4,,,,"Freshwater lake",,"2019-11-05",,,,,"Italy",,,,,,,,,,,,"This study describes the microbial communities of different lakes in Europe and Asia using high throughput sequencing. Water samples from different depths representing the epi- and hypolimnion were taken at the deepest part of the lakes. 1-4 L of water were prefiltered through a plankton net (20 μm) and a 5-μm filter and then filtered onto polysulfone filters with a pore size of 0.22 μm. DNA was extracted from the 0.22 μm filter (small, planktonic fraction) to obtain genomic DNA of the microbial community.","2022-10-04T18:19:35.057Z","2022-10-04T18:19:35.057Z"
"1855285.11","Rhodoferax sp. OV413 strain AH-03may19-267",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","AH-03may19-267",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379301","GCA_945861195.1",,"CAMATS010000001,CAMATS010000002,CAMATS010000003,CAMATS010000004,CAMATS010000005,CAMATS010000006,CAMATS010000007","BIOLOGY CENTRE ASCR, V.V.I., INSTITUTE OF HYDROBIO",,,,,,,392,2557949,61.42335,114,7059,29,2,,2900,86.3,81.9,,,,"Freshwater lake",,"2019-05-03",,,,,"Austria",,,,,,,,,,,,"This study describes the microbial communities of different lakes in Europe and Asia using high throughput sequencing. Water samples from different depths representing the epi- and hypolimnion were taken at the deepest part of the lakes. 1-4 L of water were prefiltered through a plankton net (20 μm) and a 5-μm filter and then filtered onto polysulfone filters with a pore size of 0.22 μm. DNA was extracted from the 0.22 μm filter (small, planktonic fraction) to obtain genomic DNA of the microbial community.","2022-10-04T18:19:38.738Z","2022-10-04T18:19:38.738Z"
"1855285.12","Rhodoferax sp. OV413 strain ME-08apr19-215",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","ME-08apr19-215",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379630","GCA_945861785.1",,"CAMAWD010000001,CAMAWD010000002,CAMAWD010000003,CAMAWD010000004,CAMAWD010000005,CAMAWD010000006,CAMAWD010000007","BIOLOGY CENTRE ASCR, V.V.I., INSTITUTE OF HYDROBIO",,,,,,,202,7125434,63.60048,35,55502,59,,,7480,94.5,90.3,,,,"Freshwater lake",,"2019-04-08",,,,,"Czech Republic",,,,,,,,,,,,"This study describes the microbial communities of different lakes in Europe and Asia using high throughput sequencing. Water samples from different depths representing the epi- and hypolimnion were taken at the deepest part of the lakes. 1-4 L of water were prefiltered through a plankton net (20 μm) and a 5-μm filter and then filtered onto polysulfone filters with a pore size of 0.22 μm. DNA was extracted from the 0.22 μm filter (small, planktonic fraction) to obtain genomic DNA of the microbial community.","2022-10-04T18:25:05.497Z","2022-10-04T18:25:05.497Z"
"1855285.13","Rhodoferax sp. OV413 LH-05nov19-146",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","LH-05nov19-146",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379478","GCA_945860885.1",,"CAMATC000000000",,"WGS",,,,,,368,5567990,63.93206,81,21769,50,,,5866,94.2,91.4,3.6,98.2,,"Freshwater lake",,"2019-11-05",2019,,"Italy","Europe","Italy",,,,,,,,,,,,,"2022-10-16T19:05:14.782Z","2022-10-16T19:05:14.782Z"
"1855285.14","Rhodoferax sp. OV413 AH-03may19-267",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","AH-03may19-267",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379301","GCA_945861195.1",,"CAMATS000000000",,"WGS",,,,,,392,2557949,61.42335,114,7059,29,2,,2900,86.3,81.9,12.5,87.5,,"Freshwater lake",,"2019-05-03",2019,,"Austria","Europe","Austria",,,,,,,,,,,,,"2022-10-16T19:05:33.450Z","2022-10-16T19:05:33.450Z"
"1855285.15","Rhodoferax sp. OV413 ME-08apr19-215",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","ME-08apr19-215",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379630","GCA_945861785.1",,"CAMAWD000000000",,"WGS",,,,,,202,7125434,63.60048,35,55502,59,,,7480,94.5,90.3,4.3,97.8,,"Freshwater lake",,"2019-04-08",2019,,"Czech Republic","Europe","Czech Republic",,,,,,,,,,,,,"2022-10-16T19:18:58.218Z","2022-10-16T19:18:58.218Z"
"1855285.16","Rhodoferax sp. OV413 LH-05nov19-227",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","LH-05nov19-227",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379488","GCA_945878945.1",,"CAMDWZ000000000",,"WGS",,,,,,348,2108510,61.5593,104,6435,15,,,2399,85.2,82.7,,54.2,,"Freshwater lake",,"2019-11-05",2019,,"Italy","Europe","Italy",,,,,,,,,,,,,"2022-10-16T21:11:43.989Z","2022-10-16T21:11:43.989Z"
"1855285.17","Rhodoferax sp. OV413 ME-21oct19-171",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","ME-21oct19-171",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379683","GCA_945881795.1",,"CAMCVG000000000",,"WGS",,,,,,148,2354137,62.171566,32,24505,36,,,2379,95.1,93.4,4.2,95.8,,"Freshwater lake",,"2019-10-21",2019,,"Czech Republic","Europe","Czech Republic",,,,,,,,,,,,,"2022-10-16T21:11:40.345Z","2022-10-16T21:11:40.345Z"
"1855285.18","Rhodoferax sp. OV413 MiE-16apr19-70",,1855285,"131567;2;1224;28216;80840;80864;28065;2627954;1855285","cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;unclassified Rhodoferax;Rhodoferax sp. OV413","Bacteria",,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax",,"WGS","MiE-16apr19-70",,,,,,,,,,,,,,,,,,,,"Good","2022-09-02T00:00:00Z",,,"PRJEB35640","SAMEA110379897","GCA_945885775.1",,"CAMCZF000000000",,"WGS",,,,,,332,3388319,61.510296,82,13468,31,,,3561,91.4,88.4,14.3,50,,"Freshwater lake",,"2019-04-16",2019,,"Czech Republic","Europe","Czech Republic",,,,,,,,,,,,,"2022-10-16T21:20:06.401Z","2022-10-16T21:20:06.401Z"
