Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1053.29","Halorhodospira halophila strain M39-5",,1053,"131567;2;1224;1236;135613;72276;85108;1053","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"Deprecated","M39-5",,,,,,,,,,,,,,,,,,,,"Good","2021-11-03T00:00:00Z",,,"PRJNA758801","SAMN21168693",,,"JAJGAX000000000","Research Center of Biotechnology RAS","WGS","Illumina NextSeq","800.0x","SPAdes v. 3.14.1",,,127,2423574,68.916405,15,41377,41,1,,2342,99.6,98.2,,,,"enrichment culture from haloalkaline lake","isolated from the hypersaline alkaline Lake Hotontyn Nur (Mongolia)","2019",2019,,"Russia",,"Russia: Moscow, Lake Hotontyn Nur, Mongolia",,,,,,,,,,,"sample_type:metagenomic assembly","Cultivation of a vampire: 'Candidatus Absconditicoccus praedator'. We report the first stable cultivation of an association between the ultrasmall Candidate Phyla Radiation bacterium M39-6, which we named 'Ca. Absconditicoccus praedator', and its host Halorhodospira halophila M39-5, an obligately photosynthetic and anaerobic purple sulphur bacterium; we also carry out an in-depth characterization of their biology. Both were isolated from the hypersaline alkaline Lake Hotontyn Nur (Mongolia).","2021-12-24T19:41:39.019Z","2021-12-24T19:41:39.019Z"
"1053.36","Halorhodospira halophila M39-5",,1053,"131567;2;1224;1236;135613;72276;85108;1053","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"Deprecated","M39-5",,,,,,,,,,,,,,,,,,,,"Good","2021-11-03T00:00:00Z",,,"PRJNA758801","SAMN21168693","GCA_020740245.1",,"JAJGAX000000000",,"WGS","Illumina NextSeq","800.0x","SPAdes v. 3.14.1",,,127,2423574,68.916405,15,41377,41,1,,2342,99.6,98.2,,,,"enrichment culture from haloalkaline lake",,"2019",2019,,"Russia","Europe","Russia: Moscow, Lake Hotontyn Nur, Mongolia",,,,,,,,,,,"sample_type:metagenomic assembly",,"2022-01-29T20:14:06.793Z","2022-01-29T20:14:06.793Z"
"1053.37","Halorhodospira halophila 9624",,1053,"131567;2;1224;1236;135613;72276;85108;1053","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","9624",,,,,,,,,,,,,,,,,,,,"Good","2022-02-15T00:00:00Z",,,"PRJNA784596","SAMN23493233","GCA_022227925.1",,"JAJNRC000000000",,"WGS","Illumina MiniSeq","117.0x","Unicycler v. Nov-2020",,,22,2780422,68.13628,1,1430558,48,3,,2607,99.6,99.3,,,,"saline lake",,"2001",2001,,"Egypt","Africa","Egypt: Wadi Natrun",,,,,,,,,,,"sample_type:purified culture;biomaterial_provider:Dr. Johannes Imhoff, GEOMAR Helmholtz Zentrum fur Ozeanforschung Kiel Dusternbrooker Weg 20 D-24105 Kiel, Germany;collected_by:Dr. Johannes Imhoff",,"2022-02-27T05:16:59.568Z","2022-02-27T05:16:59.568Z"
"1053.39","Halorhodospira halophila IM 9630",,1053,"131567;2;1224;1236;135613;72276;85108;1053","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halophila","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira","Halorhodospira halophila","WGS","IM 9630",,,,,,,,,,,,,,,,,,,,"Good","2021-01-08T00:00:00Z","33375353",,"PRJNA387386","SAMN07535014",,,"NRRO00000000",,,"Illumina MiSeq","220x","SPAdes v. 3.10.1",,,45,2682090,67.948715,5,193051,46,,,2533,99.6,98.9,0.6,99.7,,"soda lake",,"1976",1976,,"Egypt","Africa","Egypt: Wadi Natrun",,"Not applicable",,,,,,,,,"sample_type:cell culture",,"2024-02-12T14:41:32.266Z","2024-02-12T14:41:32.266Z"
"1354791.3","Halorhodospira halochloris str. A",,1354791,"131567;2;1224;1236;135613;72276;85108;1052;1354791","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira halochloris;Halorhodospira halochloris str. A","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira","Halorhodospira halochloris","Complete","A",,,,,,,,,,,,,,,,," ",,,"Good","2014-03-03T00:00:00Z",,,"PRJNA210423","SAMN02644663","GCA_000583815.1","SRR1205237","CP007268.1","Northeastern State University","Complete","Roche 454","20x","MIRA v. 3.4.1",,,1,3460134,63,1,3460134,46,8,,3223,95.4,93,2.9,100,,"fresh water mats","fresh water mats near the sediments","2013",2013,,"Egypt","Africa","Egypt: Wadi Nantrun lakes",,,,,,,,,,,,"Extremophile.;missing rRNA genes","2014-12-08T22:11:43.011Z","2015-03-16T03:17:09.594Z"
"168379.4","Halorhodospira neutriphila strain DSM 15116",,168379,"131567;2;1224;1236;135613;72276;85108;168379","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;Halorhodospira neutriphila","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","DSM 15116",,,,,,,,,,,,,,,,,"DSM:15116",,"Representative","Good","1900-01-01T00:00:00Z",,,"PRJNA387386","SAMN07535017","GCA_016584055.1",,"NRSH00000000","GEOMAR Helmholtz Centre for Ocean Research Kiel","WGS","Illumina MiSeq","46x","SPAdes v. 3.10.1",,,287,2394163,71.992874,49,15252,47,,,2535,95.5,92.3,,,,"saltern",,,,,"France","Europe","France: Salin-de-Giraud",,,,,,,,,,,"sample_type:cell culture","Sequencing and assembly of draft genomes of cultured anoxygenic phototrophic bacteria","2021-02-01T05:12:11.539Z","2021-02-01T05:12:11.539Z"
"2099679.3","Halorhodospira sp. strain T1Sed10_34R1",,2099679,"131567;2;1224;1236;135613;72276;85108;2626748;2099679","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;unclassified Halorhodospira;Halorhodospira sp.","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","T1Sed10_34R1",,,,,,,,,,,,,,,,,,,,"Poor","2018-09-12T00:00:00Z",,,"PRJNA434545","SAMN08575120","GCA_003553885.1",,"PWFN00000000","Institute for Biodiversity and Ecosystem dynamics, Faculty of Science, University of Amsterdam","WGS","Illumina HiSeq","5.53059924555x","MEGAHIT v. v1.0.3-6-gc3983f9",,,300,1417274,68.81196,92,5062,23,2,,1614,80.9,76.3,27.2,56.6,"High CheckM contamination score;Low CheckM completeness score","hypersaline soda lake sediment",,"2010-07",2010,,"Russia","Europe","Russia: Kulunda Steppe","env_biome:soda lake",,,,,,,,,,"sample_type:metagenomic assembly","We analyzed five metagenomes of prokaryote communities that inhabit the top sediments of hypersaline soda lakes in the Kulunda Steppe (South-Western Siberia, Russian Federation). Almost thousand metagenome-assembled genomes (MAGs) from mostly uncultured and novel haloalkaliphilic prokaryotes were obtained. We described the metabolic capacities of the most abundant lineages and the first extremophilic members of the Candidate Phyla Radiant (CPR).;derived from metagenome","2018-10-03T09:43:28.044Z","2018-10-03T09:43:28.044Z"
"2099679.4","Halorhodospira sp. strain CSSed162cmA_122",,2099679,"131567;2;1224;1236;135613;72276;85108;2626748;2099679","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;unclassified Halorhodospira;Halorhodospira sp.","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","CSSed162cmA_122",,,,,,,,,,,,,,,,,,,,"Good","2019-07-18T00:00:00Z",,,"PRJNA453733","SAMN10605980","GCA_007121755.1",,"SKJZ00000000","Institute for Biodiversity and Ecosystem dynamics, Faculty of Science, University of Amsterdam","WGS","Illumina HiSeq","15.5932924549931x","MEGAHIT v. v1.0.3-6-gc3983f24",,,279,2212134,65.26101,63,10745,47,,,2295,91.9,90.1,,,,"hypersaline soda lake sediment",,"2016-07",2016,,"Russia","Europe","Russia: Kulunda Steppe",,,,,,,,,,,"sample_type:metagenomic assembly","In this study we examined the vertical distribution of genes and transcripts originating from dissimilatory sulfur-cycling prokaryotes in the water and surface sediments of Cock soda lake, a relatively large hypersaline soda lake in the Kulunda Steppe (South-Western Siberia, Russian Federation).","2019-10-01T00:00:13.242Z","2019-10-01T00:00:13.242Z"
"2099679.5","Halorhodospira sp. strain CSSed162cmA_543",,2099679,"131567;2;1224;1236;135613;72276;85108;2626748;2099679","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;unclassified Halorhodospira;Halorhodospira sp.","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","CSSed162cmA_543",,,,,,,,,,,,,,,,,,,,"Poor","2019-07-18T00:00:00Z",,,"PRJNA453733","SAMN10606217","GCA_007122675.1",,"SKTC00000000","Institute for Biodiversity and Ecosystem dynamics, Faculty of Science, University of Amsterdam","WGS","Illumina HiSeq","8.70121973855211x","MEGAHIT v. v1.0.3-6-gc3983f261",,,314,1510009,67.126816,98,4926,19,,,1629,80.8,79.2,,,"Low contig N50;Low Fine consistency score","hypersaline soda lake sediment",,"2016-07",2016,,"Russia","Europe","Russia: Kulunda Steppe",,,,,,,,,,,"sample_type:metagenomic assembly","In this study we examined the vertical distribution of genes and transcripts originating from dissimilatory sulfur-cycling prokaryotes in the water and surface sediments of Cock soda lake, a relatively large hypersaline soda lake in the Kulunda Steppe (South-Western Siberia, Russian Federation).","2019-10-01T00:11:37.188Z","2019-10-01T00:11:37.188Z"
"2099679.6","Halorhodospira sp. strain CSSed162cmB_289",,2099679,"131567;2;1224;1236;135613;72276;85108;2626748;2099679","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;unclassified Halorhodospira;Halorhodospira sp.","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","CSSed162cmB_289",,,,,,,,,,,,,,,,,,,,"Poor","2019-07-18T00:00:00Z",,,"PRJNA453733","SAMN10607052","GCA_007127935.1",,"SKYL00000000","Institute for Biodiversity and Ecosystem dynamics, Faculty of Science, University of Amsterdam","WGS","Illumina HiSeq","10.7991731808562x","MEGAHIT v. v1.0.3-6-gc3983f9",,,353,1997441,66.389496,101,6059,32,,,2125,87.6,84.3,,,"Low Fine consistency score","hypersaline soda lake sediment",,"2016-07",2016,,"Russia","Europe","Russia: Kulunda Steppe",,,,,,,,,,,"sample_type:metagenomic assembly","In this study we examined the vertical distribution of genes and transcripts originating from dissimilatory sulfur-cycling prokaryotes in the water and surface sediments of Cock soda lake, a relatively large hypersaline soda lake in the Kulunda Steppe (South-Western Siberia, Russian Federation).","2019-10-01T01:21:51.061Z","2019-10-01T01:21:51.061Z"
"2099679.7","Halorhodospira sp. strain CSSed165cm_585R1",,2099679,"131567;2;1224;1236;135613;72276;85108;2626748;2099679","cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira;unclassified Halorhodospira;Halorhodospira sp.","Bacteria",,"Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Halorhodospira",,"WGS","CSSed165cm_585R1",,,,,,,,,,,,,,,,,,,,"Good","2019-07-18T00:00:00Z",,,"PRJNA453733","SAMN10610647","GCA_007130755.1",,"SLRU00000000","Institute for Biodiversity and Ecosystem dynamics, Faculty of Science, University of Amsterdam","WGS","Illumina HiSeq","19.0351194045155x","MEGAHIT v. v1.0.3-6-gc3983f9",,,387,2576957,64.94063,92,8132,35,,,2724,92.3,89.4,,,,"hypersaline soda lake sediment",,"2016-07",2016,,"Russia","Europe","Russia: Kulunda Steppe",,,,,,,,,,,"sample_type:metagenomic assembly","In this study we examined the vertical distribution of genes and transcripts originating from dissimilatory sulfur-cycling prokaryotes in the water and surface sediments of Cock soda lake, a relatively large hypersaline soda lake in the Kulunda Steppe (South-Western Siberia, Russian Federation).","2019-10-01T01:59:24.125Z","2019-10-01T01:59:24.125Z"
"2735562.3","Candidatus Absconditicoccus praedator strain M39-6",,2735562,"131567;2;2323;1783234;221235;2900568;2900569;2900570;2735562","cellular organisms;Bacteria;Bacteria incertae sedis;Bacteria candidate phyla;Candidatus Absconditabacteria;Candidatus Absconditabacterales;Candidatus Absconditicoccaceae;Candidatus Absconditicoccus;Candidatus Absconditicoccus praedator","Bacteria",,"Candidatus Absconditabacteria",,"Candidatus Absconditabacterales","Candidatus Absconditicoccaceae","Candidatus Absconditicoccus",,"Deprecated","M39-6",,,,,,,,,,,,,,,,,,,,"Poor","2021-12-06T00:00:00Z","34750952",,"PRJNA758801","SAMN14833664","GCA_021057185.1",,"CP054059","Research Center of Biotechnology RAS","Complete","Illumina NextSeq","30.0x","SPAdes v. 3.14.1",,,1,1129696,27.932558,1,1129696,38,2,,1044,92.5,92.3,,,"Too many hypothetical CDS","enrichment culture from haloalkaline lake","isolated from the hypersaline alkaline Lake Hotontyn Nur (Mongolia)","2019-11-15",2019,,"Russia",,"Russia: Moscow, Lake Hotontyn Nur, Mongolia",,,,,,,,,,,"sample_type:cell culture;sample_type:metagenomic assembly","Cultivation of a vampire: 'Candidatus Absconditicoccus praedator'. We report the first stable cultivation of an association between the ultrasmall Candidate Phyla Radiation bacterium M39-6, which we named 'Ca. Absconditicoccus praedator', and its host Halorhodospira halophila M39-5, an obligately photosynthetic and anaerobic purple sulphur bacterium; we also carry out an in-depth characterization of their biology. Both were isolated from the hypersaline alkaline Lake Hotontyn Nur (Mongolia).","2021-12-25T01:22:57.936Z","2021-12-25T01:22:57.936Z"
